English: [3, 35, 3658, 610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 4, 5449, 1911, 38, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [3, 119, 6131, 1955, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 4, 9717, 2371, 96, 38, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [27, 3584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 6027, 338, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [7, 28, 2534, 4, 1606, 10, 11, 912, 46, 7, 28, 57, 1362, 88, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 7, 80, 192, 719, 37, 4651, 7, 8, 2304, 87, 959, 143, 3, 0, 0, 0, 0, 0, 0]

English: [9, 1877, 938, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 9, 2493, 305, 2028, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [23, 211, 193, 2, 168, 103, 23, 90, 39, 4, 582, 365, 258, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 15, 200, 1725, 350, 44, 507, 59, 15, 852, 4163, 17, 3, 0, 0, 0, 0, 0, 0, 0]

English: [589, 126, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 4504, 691, 327, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [9, 3087, 63, 24, 49, 4, 2, 313, 12, 833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 9, 498, 6185, 1365, 1215, 31, 2602, 64, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [520, 32, 5, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 80, 5, 20, 674, 141, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [357, 84, 4, 174, 4, 5, 123, 9, 175, 117, 445, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 14, 1104, 18, 91, 5, 20, 35, 28, 342, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [3, 39, 7, 4, 94, 142, 3, 68, 21, 34, 7, 113, 3, 76, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 6, 51, 7, 204, 765, 4, 7, 669, 45, 456, 26, 3, 0, 0, 0, 0, 0, 0, 0]

English: [5, 161, 22, 16, 86, 98, 57, 9, 83, 205, 117, 4, 141, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 5, 442, 323, 269, 175, 2380, 33, 491, 177, 226, 165, 39, 52, 3, 0, 0, 0, 0, 0]

English: [3, 19, 6, 466, 465, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 6, 550, 1106, 143, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [87, 955, 385, 4, 7, 140, 437, 7, 253, 312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 4, 11, 147, 739, 676, 11, 8131, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [88, 525, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 80, 263, 451, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [3, 14, 11, 2, 1230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 4, 819, 229, 433, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [58, 54, 10, 397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 8, 130, 169, 256, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [25, 43, 495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 14, 4470, 172, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [58, 3209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 717, 3335, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [5, 161, 22, 46, 23, 64, 252, 960, 73, 56, 32, 229, 189, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 5, 34, 436, 586, 15, 100, 409, 20, 289, 626, 19, 985, 5426, 3, 0, 0, 0, 0, 0]

English: [3, 241, 37, 6, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 4, 33, 589, 2088, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [15, 922, 255, 20, 86, 93, 601, 48, 3, 14, 11, 345, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 6, 3026, 60, 25, 10, 1238, 6, 81, 333, 217, 215, 3, 0, 0, 0, 0, 0, 0, 0]

English: [186, 2, 600, 1435, 7, 41, 165, 168, 16, 10, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 108, 11, 40, 31, 2320, 149, 39, 65, 202, 966, 1693, 578, 3, 0, 0, 0, 0, 0, 0]

English: [5, 42, 4, 2748, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 27, 175, 4613, 185, 12, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [50, 662, 262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 32, 3939, 977, 193, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [3, 254, 13, 1284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 4, 40, 3931, 236, 85, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [218, 36, 775, 271, 4, 883, 11, 264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 477, 1335, 39, 13, 21, 1002, 532, 135, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [9, 533, 2, 2893, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 9, 5145, 1264, 157, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [5, 3822, 24, 1437, 18, 132, 22, 13, 9, 740, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 5, 24, 983, 4684, 317, 13, 62, 83, 174, 262, 13, 26, 6, 1330, 3, 0, 0, 0, 0]

English: [25, 290, 21, 34, 25, 19, 4, 21, 29, 34, 25, 39, 4, 21, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 14, 46, 25, 13, 150, 45, 113, 13, 150, 45, 4233, 3, 0, 0, 0, 0, 0, 0, 0]

English: [23, 1447, 37, 4, 163, 44, 63, 12, 24, 1333, 18, 9, 175, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 15, 33, 371, 24, 1750, 95, 67, 457, 609, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [3, 65, 1399, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 6, 5, 1111, 13, 89, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [67, 532, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 76, 2440, 141, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [470, 33, 272, 4, 94, 48, 5, 8, 279, 851, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 155, 25, 5, 763, 169, 3582, 643, 861, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [3, 1836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 6, 7039, 908, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [33, 6, 7199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 8, 11311, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [21, 7, 71, 278, 96, 5500, 128, 188, 48, 50, 502, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 843, 68, 640, 305, 1079, 25, 90, 12729, 1589, 13, 1939, 7, 565, 3, 0, 0, 0, 0, 0]

English: [2, 474, 25, 756, 2, 75, 2424, 25, 454, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 14, 104, 94, 124, 511, 42, 4253, 277, 19, 14, 5673, 3, 0, 0, 0, 0, 0, 0, 0]

English: [8, 17, 2901, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 43, 3963, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [26, 247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 4, 6229, 781, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [50, 43, 2189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 32, 922, 3200, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [2, 483, 12, 36, 172, 140, 235, 8, 36, 1559, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 21, 1108, 147, 1241, 606, 21, 2231, 29, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [3, 99, 1020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 8823, 3241, 732, 82, 16, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [5, 68, 1017, 22, 4, 440, 44, 463, 57, 712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 969, 43, 19, 2629, 111, 84, 130, 18, 265, 311, 3, 0, 0, 0, 0, 0, 0, 0, 0]

English: [53, 509, 110, 93, 3351, 410, 56, 1791, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 43, 1265, 81, 1337, 4087, 375, 1284, 17, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [5, 18, 22, 43, 104, 268, 16, 6, 315, 674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 5, 47, 34, 225, 173, 799, 217, 319, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [11, 155, 780, 114, 245, 3044, 2997, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 1016, 988, 4, 290, 11, 1160, 405, 165, 562, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [10, 748, 388, 3297, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 8, 10283, 611, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [34, 8, 2, 807, 422, 6333, 18, 670, 6980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 6549, 47, 792, 5863, 62, 1305, 135, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [3, 45, 36, 1032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 4, 21, 2141, 125, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [5, 8, 73, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 5, 90, 274, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [7088, 8, 60, 12, 2, 228, 560, 2343, 11, 2, 248, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 11294, 112, 1166, 396, 1481, 4892, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [162, 3582, 461, 153, 25, 154, 157, 101, 312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 14, 223, 676, 113, 727, 1190, 532, 100, 6156, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [9, 667, 11, 24, 613, 228, 12, 2, 253, 108, 353, 4, 246, 18, 2248, 0, 0, 0, 0, 0]
Sinhala: [2, 9, 721, 1068, 104, 94, 24, 3124, 807, 152, 367, 146, 4600, 20, 35, 718, 3, 0, 0, 0]

English: [25, 83, 261, 2, 7579, 1981, 59, 6, 2028, 962, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 1477, 393, 5645, 164, 1337, 75, 1477, 63, 2632, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [5, 6802, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 5, 4114, 129, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [5, 14, 919, 13, 24, 4285, 1503, 348, 27, 6, 190, 517, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 24, 6107, 3327, 1953, 494, 12, 65, 26, 5, 974, 879, 3, 0, 0, 0, 0, 0, 0, 0]

English: [3, 19, 320, 696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 6, 81, 2328, 222, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [15, 235, 8, 292, 3672, 720, 11, 2, 949, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 10, 786, 3047, 660, 7127, 600, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [3, 19, 6, 269, 499, 172, 8, 66, 1425, 339, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 6, 1175, 120, 1175, 143, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [43, 343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 14, 88, 85, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [74, 135, 5, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 27, 723, 55, 101, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [3, 31, 71, 13, 26, 2, 104, 60, 67, 856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 4, 103, 22, 4, 2740, 72, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [50, 138, 21, 185, 51, 589, 53, 18, 4992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 204, 131, 13, 78, 36, 145, 756, 124, 384, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [26, 6, 854, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 4, 3052, 996, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [72, 25, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Sinhala: [2, 657, 14, 274, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

English: [2, 2378, 18, 5192, 1790, 28, 1502, 30, 2, 1073, 12, 2, 3123, 0, 0, 0, 0, 0, 0, 0]
